代碼,法條名稱,發布時間,包含資訊
90077,外交部特派員公署組織條例,中華民國34年8月30日修正;中華民國34年9月12日公布,異動條文
90077,外交部特派員公署組織條例,中華民國36年6月12日全文修正;中華民國36年6月23日公布,異動條文
90077,外交部特派員公署組織條例,中華民國62年5月25日廢止;中華民國62年6月7日公布,廢止理由;立法歷程
90078,民國三十八年黃金短期公債條例,中華民國38年1月19日制定;中華民國38年1月19日公布,異動條文
90079,教育部國民教育輔導研究委員會組織條例,中華民國34年9月29日制定;中華民國34年10月17日公布,異動條文
90079,教育部國民教育輔導研究委員會組織條例,中華民國62年5月25日廢止;中華民國62年6月7日公布,廢止理由;立法歷程
90080,教育部文化局組織條例,中華民國56年8月26日制定;中華民國56年9月7日公布,立法歷程;異動條文
90080,教育部文化局組織條例,中華民國62年7月10日廢止;中華民國62年7月25日公布,廢止理由;立法歷程
90081,內政部藥品供應處組織條例,中華民國35年1月31日制定;中華民國35年2月19日公布,異動條文
90081,內政部藥品供應處組織條例,中華民國37年3月13日全文修正;中華民國37年3月26日公布,異動條文
90081,內政部藥品供應處組織條例,中華民國44年5月24日修正;中華民國44年6月4日公布,立法歷程;異動條文
90081,內政部藥品供應處組織條例,中華民國62年5月22日廢止;中華民國62年6月2日公布,廢止理由;立法歷程
90082,內政部黑熱病防治處組織條例,中華民國36年6月12日制定;中華民國36年6月12日公布,異動條文
90082,內政部黑熱病防治處組織條例,中華民國37年3月13日全文修正;中華民國37年3月26日公布,異動條文
90082,內政部黑熱病防治處組織條例,中華民國37年12月14日修正;中華民國37年12月21日公布,異動條文
90082,內政部黑熱病防治處組織條例,中華民國44年5月24日修正;中華民國44年6月4日公布,立法歷程;異動條文
90082,內政部黑熱病防治處組織條例,中華民國62年5月22日廢止;中華民國62年6月2日公布,廢止理由;立法歷程
90083,田賦徵收實物條例,中華民國33年8月30日制定;中華民國33年9月19日公布,異動條文
90083,田賦徵收實物條例,中華民國43年12月17日全文修正;中華民國43年12月29日公布,異動條文
90083,田賦徵收實物條例,中華民國55年4月26日全文修正;中華民國55年5月6日公布,立法歷程;異動條文
90083,田賦徵收實物條例,中華民國66年7月1日廢止;中華民國66年7月14日公布,廢止理由;立法歷程
90084,鹽稅計徵條例,中華民國37年12月28日制定;中華民國38年1月1日公布,異動條文
90084,鹽稅計徵條例,中華民國66年6月28日廢止;中華民國66年6月29日公布,廢止理由;立法歷程
90085,公證費用法,中華民國32年6月12日制定;中華民國32年7月1日公布,異動條文
90085,公證費用法,中華民國35年6月8日修正;中華民國35年6月20日公布,異動條文
90085,公證費用法,中華民國37年12月3日修正;中華民國37年12月21日公布,異動條文
90085,公證費用法,中華民國63年1月15日廢止;中華民國63年1月29日公布,廢止理由;立法歷程
90086,財政部稅務署組織法,中華民國25年3月20日制定;中華民國25年7月14日公布,異動條文
90086,財政部稅務署組織法,中華民國30年12月27日修正;中華民國31年1月10日公布,異動條文
90086,財政部稅務署組織法,中華民國62年10月16日廢止;中華民國62年10月26日公布,廢止理由;立法歷程
90087,興建國民住宅貸款條例,中華民國46年7月15日制定;中華民國46年7月27日公布,立法歷程;異動條文
90087,興建國民住宅貸款條例,中華民國64年7月1日廢止;中華民國64年7月12日公布,廢止理由;立法歷程
90088,地方政府暨所屬機關主計機構及人員設置條例,中華民國37年12月21日制定;中華民國38年1月7日公布,異動條文
90088,地方政府暨所屬機關主計機構及人員設置條例,中華民國70年12月15日廢止;中華民國70年12月28日公布,廢止理由;立法歷程
90089,主計人員任用條例,中華民國25年10月2日制定;中華民國25年10月30日公布,異動條文
90089,主計人員任用條例,中華民國26年2月26日修正;中華民國26年3月9日公布,異動條文
90089,主計人員任用條例,中華民國28年4月21日全文修正;中華民國28年5月3日公布,異動條文
90089,主計人員任用條例,中華民國29年8月30日修正;中華民國29年9月19日公布,異動條文
90089,主計人員任用條例,中華民國32年11月30日全文修正;中華民國32年12月22日公布,異動條文
90089,主計人員任用條例,中華民國70年12月15日廢止;中華民國70年12月28日公布,廢止理由;立法歷程
90090,行政院主計處設置各機關歲計會計統計人員條例,中華民國32年12月30日制定;中華民國33年1月14日公布,異動條文
90090,行政院主計處設置各機關歲計會計統計人員條例,中華民國48年3月17日全文修正;中華民國48年3月28日公布,立法歷程;異動條文
90090,行政院主計處設置各機關歲計會計統計人員條例,中華民國70年12月15日廢止;中華民國70年12月28日公布,廢止理由;立法歷程
90091,票據法施行法,中華民國19年6月21日制定;中華民國19年7月1日公布,異動條文
90091,票據法施行法,中華民國49年3月22日全文修正;中華民國49年3月31日公布,立法歷程;異動條文
90091,票據法施行法,中華民國62年5月15日廢止;中華民國62年5月28日公布,廢止理由;立法歷程
90092,非訟事件費用法,中華民國57年11月1日制定;中華民國57年11月14日公布,立法歷程;異動條文
90092,非訟事件費用法,中華民國61年8月29日廢止;中華民國61年9月9日公布,廢止理由;立法歷程
90093,工人出國條例,中華民國24年10月19日制定;中華民國24年10月21日公布,異動條文
90093,工人出國條例,中華民國70年10月20日廢止;中華民國70年10月30日公布,廢止理由;立法歷程
90094,警察逃亡懲治條例,中華民國26年6月18日制定;中華民國26年6月28日公布,異動條文
90094,警察逃亡懲治條例,中華民國70年10月27日廢止;中華民國70年11月6日公布,廢止理由;立法歷程
90095,典試法（民國24年）,中華民國24年7月12日制定;中華民國24年7月31日公布,異動條文
90095,典試法（民國24年）,中華民國37年11月23日全文修正;中華民國37年12月14日公布,異動條文
90095,典試法（民國24年）,中華民國50年1月10日全文修正;中華民國50年1月20日公布,立法歷程;異動條文
90095,典試法（民國24年）,中華民國57年12月3日修正;中華民國57年12月12日公布,立法歷程;異動條文
90095,典試法（民國24年）,中華民國77年10月20日廢止;中華民國77年11月11日公布,廢止理由;立法歷程
90096,技術人員任用條例（民國24年）,中華民國24年10月25日制定;中華民國24年11月8日公布,異動條文
90096,技術人員任用條例（民國24年）,中華民國80年10月15日廢止;中華民國80年11月1日公布,廢止理由;立法歷程
90097,中央政府興建臺灣區高速公路第二期工程建設公債發行條例,中華民國63年1月8日制定;中華民國63年1月15日公布,立法歷程;異動條文
90097,中央政府興建臺灣區高速公路第二期工程建設公債發行條例,中華民國64年11月25日廢止;中華民國64年12月4日公布,廢止理由;立法歷程
90098,中華民國三十八年愛國公債條例,中華民國39年4月25日制定;中華民國38年7月23日公布,異動條文
90098,中華民國三十八年愛國公債條例,中華民國62年3月30日廢止;中華民國62年4月11日公布,廢止理由;立法歷程
90099,中華民國常駐聯合國代表團組織條例,中華民國35年7月13日制定;中華民國35年8月5日公布,異動條文
90099,中華民國常駐聯合國代表團組織條例,中華民國36年7月4日修正;中華民國36年7月15日公布,異動條文
90099,中華民國常駐聯合國代表團組織條例,中華民國48年6月12日全文修正;中華民國48年6月24日公布,立法歷程;異動條文
90099,中華民國常駐聯合國代表團組織條例,中華民國52年7月30日修正;中華民國52年8月9日公布,立法歷程;異動條文
90099,中華民國常駐聯合國代表團組織條例,中華民國62年11月20日停止適用;中華民國62年11月30日公布,立法歷程
90100,公務人員升等考試法（民國37年）,中華民國37年11月23日制定;中華民國37年12月11日公布,異動條文
90100,公務人員升等考試法（民國37年）,中華民國52年12月20日全文修正;中華民國52年12月31日公布,立法歷程;異動條文
90100,公務人員升等考試法（民國37年）,中華民國77年1月11日廢止;中華民國77年1月22日公布,廢止理由;立法歷程
90101,公務人員考績法（民國37年）,中華民國37年11月19日制定;中華民國38年1月1日公布,異動條文
90101,公務人員考績法（民國37年）,中華民國42年10月30日全文修正;中華民國43年1月9日公布,立法歷程;異動條文
90101,公務人員考績法（民國37年）,中華民國51年3月27日全文修正;中華民國51年4月9日公布,立法歷程;異動條文
90101,公務人員考績法（民國37年）,中華民國59年8月14日修正;中華民國59年8月27日公布,異動條文及理由;立法歷程
90101,公務人員考績法（民國37年）,中華民國69年11月21日修正;中華民國69年12月3日公布,異動條文及理由;立法歷程
90101,公務人員考績法（民國37年）,中華民國76年1月9日廢止;中華民國76年1月14日公布,廢止理由;立法歷程
90102,公務人員任用法（民國37年）,中華民國37年11月19日制定;中華民國38年1月1日公布,異動條文
90102,公務人員任用法（民國37年）,中華民國42年9月15日全文修正;中華民國43年1月9日公布,立法歷程;異動條文
90102,公務人員任用法（民國37年）,中華民國51年8月21日全文修正;中華民國51年9月1日公布,立法歷程;異動條文
90102,公務人員任用法（民國37年）,中華民國57年12月6日修正;中華民國57年12月18日公布,立法歷程;異動條文
90102,公務人員任用法（民國37年）,中華民國69年11月14日修正;中華民國69年12月3日公布,異動條文及理由;立法歷程
90102,公務人員任用法（民國37年）,中華民國76年1月9日廢止;中華民國76年1月14日公布,廢止理由;立法歷程
90103,公務人員俸給法（民國37年）,中華民國37年11月9日制定;中華民國38年1月1日公布,異動條文
